,foreign_gross,production_budget,net_profit,movie_title,domestic_gross,world_wide_gross_Profit,ROI
6975,0.0,3000000.0,6017070.0,Trippinâ,9017070.0,9017070.0,200.569
6976,0.0,3000000.0,6012000.0,Red River,9012000.0,9012000.0,200.4
6977,1158526.0,3000000.0,6981635.0,The Deep End,8823109.0,9981635.0,232.72116666666665
6978,0.0,3000000.0,4888000.0,Teen Wolf Too,7888000.0,7888000.0,162.93333333333334
6979,2761722.0,3000000.0,7473836.0,The Collector,7712114.0,10473836.0,249.12786666666668
6980,0.0,3000000.0,4282851.0,Phantasm II,7282851.0,7282851.0,142.7617
6981,7838.0,3000000.0,4241309.0,Let There Be Light,7233471.0,7241309.0,141.37696666666665
6982,239987.0,3000000.0,4301115.0,Phat Girlz,7061128.0,7301115.0,143.3705
6983,0.0,3000000.0,3879730.0,Woman Thou Art Loosed,6879730.0,6879730.0,129.32433333333333
6984,1924596.0,3000000.0,4777790.0,Real Women Have Curves,5853194.0,7777790.0,159.25966666666667
6985,0.0,3000000.0,2732587.0,Gallipoli,5732587.0,5732587.0,91.08623333333334
6986,5793429.0,3000000.0,8322573.0,Water,5529144.0,11322573.0,277.4191
6987,0.0,3000000.0,1417983.0,Donât Think Twice,4417983.0,4417983.0,47.2661
6988,26267988.0,3000000.0,27438635.0,East is East,4170647.0,30438635.0,914.6211666666666
6989,0.0,3000000.0,1142507.0,Whipped,4142507.0,4142507.0,38.08356666666667
6990,0.0,3000000.0,1109095.0,Kama Sutra,4109095.0,4109095.0,36.969833333333334
6991,0.0,3000000.0,1000000.0,Willy Wonka & the Chocolate Factory,4000000.0,4000000.0,33.33333333333333
6992,0.0,3000000.0,902679.0,Warlock: The Armageddon,3902679.0,3902679.0,30.0893
6993,400000.0,3000000.0,1002884.0,8 Heads in a Duffel Bag,3602884.0,4002884.0,33.42946666666667
6994,214131.0,3000000.0,660880.0,Days of Heaven,3446749.0,3660880.0,22.029333333333334
6995,418488.0,3000000.0,705923.0,Thirteen Conversations About One Thing,3287435.0,3705923.0,23.530766666666665
6996,0.0,3000000.0,76820.0,Jawbreaker,3076820.0,3076820.0,2.5606666666666666
6997,0.0,3000000.0,-37949.0,Basquiat,2962051.0,2962051.0,-1.2649666666666666
6998,8624933.0,3000000.0,8537539.0,Tsotsi,2912606.0,11537539.0,284.58463333333333
6999,3000000.0,3000000.0,2746453.0,Happiness,2746453.0,5746453.0,91.54843333333334
7000,0.0,3000000.0,-745000.0,DysFunkTional Family,2255000.0,2255000.0,-24.833333333333332
7001,8784561.0,3000000.0,7051516.0,Elephant,1266955.0,10051516.0,235.05053333333333
7002,5532332.0,3000000.0,3239723.0,Oldboy,707391.0,6239723.0,107.99076666666667
7003,131581.0,3000000.0,-2165047.0,Hobo with a Shotgun,703372.0,834953.0,-72.16823333333333
7004,0.0,3000000.0,-2648584.0,Everybody Wants to Be Italian,351416.0,351416.0,-88.28613333333334
7005,0.0,3000000.0,-2669000.0,Creature,331000.0,331000.0,-88.96666666666667
7006,99494.0,3000000.0,-2578596.0,The Bounce Back,321910.0,421404.0,-85.9532
7007,0.0,3000000.0,-2704507.0,Freeway,295493.0,295493.0,-90.15023333333333
7008,0.0,3000000.0,-2747274.0,Love's Abiding Joy,252726.0,252726.0,-91.5758
7009,0.0,3000000.0,-2757377.0,Dead Alive,242623.0,242623.0,-91.91256666666666
7010,22216.0,3000000.0,-2776348.0,Tim and Eric's Billion Dollar Movie,201436.0,223652.0,-92.54493333333333
7011,0.0,3000000.0,-2836931.0,Holly,163069.0,163069.0,-94.56436666666667
7012,0.0,3000000.0,-2884121.0,The Grand,115879.0,115879.0,-96.13736666666667
7013,0.0,3000000.0,-2904796.0,Sommersturm,95204.0,95204.0,-96.82653333333333
7014,0.0,3000000.0,-2921052.0,Fort McCoy,78948.0,78948.0,-97.3684
7015,0.0,3000000.0,-2960148.0,Just Looking,39852.0,39852.0,-98.6716
7016,138362.0,3000000.0,-2843638.0,The Divide,18000.0,156362.0,-94.78793333333333
7017,0.0,3000000.0,-2994927.0,Tanner Hall,5073.0,5073.0,-99.8309
7018,0.0,3000000.0,-2995345.0,My Big Fat Independent Movie,4655.0,4655.0,-99.84483333333334
7036,0.0,2931000.0,1169000.0,The Harvey Girls,4100000.0,4100000.0,39.88399863527806
7037,11036605.0,2900000.0,14106158.0,Central do Brasil,5969553.0,17006158.0,486.4192413793104
7038,0.0,2900000.0,2100000.0,Pocketful of Miracles,5000000.0,5000000.0,72.41379310344827
7039,0.0,2900000.0,227472.0,Boynton Beach Club,3127472.0,3127472.0,7.8438620689655165
7040,5157.0,2900000.0,-2874065.0,Griff the Invisible,20778.0,25935.0,-99.10568965517241
7041,19542.0,2883848.0,22135694.0,Some Like it Hot,25000000.0,25019542.0,767.5749207309124
7042,2754196.0,2850000.0,3585262.0,High Tension,3681066.0,6435262.0,125.79866666666666
7043,0.0,2800000.0,83500000.0,Young Frankenstein,86300000.0,86300000.0,2982.1428571428573
7044,1388974.0,2800000.0,20791783.0,Hustle & Flow,22202809.0,23591783.0,742.5636785714286
7045,0.0,2800000.0,16370001.0,Friday the 13th Part VII: The New Blood,19170001.0,19170001.0,584.6428928571428
7046,0.0,2800000.0,-2325000.0,Artie Lange's Beer League,475000.0,475000.0,-83.03571428571429
7047,242071.0,2777000.0,31528476.0,The Wizard of Oz,34063405.0,34305476.0,1135.3430320489738
7048,4441827.0,2750000.0,2644447.0,Diary of the Dead,952620.0,5394447.0,96.16170909090908
7049,0.0,2700000.0,35099643.0,The Black Stallion,37799643.0,37799643.0,1299.986777777778
7050,6545264.0,2700000.0,12900000.0,Ulee's Gold,9054736.0,15600000.0,477.77777777777777
7051,76888.0,2700000.0,888305.0,Indivisible,3511417.0,3588305.0,32.90018518518519
7052,29300000.0,2700000.0,28817561.0,Lage Raho Munna Bhai,2217561.0,31517561.0,1067.317074074074
7055,0.0,2686000.0,3914000.0,Donovan's Reef,6600000.0,6600000.0,145.71854058078927
7057,0.0,2650000.0,-2633444.0,The Dress,16556.0,16556.0,-99.37524528301887
7058,0.0,2627000.0,2736000.0,A Guy Named Joe,5363000.0,5363000.0,104.14921964217739
7059,0.0,2600000.0,116900000.0,Blazing Saddles,119500000.0,119500000.0,4496.153846153846
7060,0.0,2600000.0,30380880.0,Friday the 13th Part IV: The Final Chapter,32980880.0,32980880.0,1168.4953846153846
7061,50358.0,2600000.0,598308.0,Maurice,3147950.0,3198308.0,23.011846153846154
7062,1015965.0,2600000.0,692333.0,Riding Giants,2276368.0,3292333.0,26.628192307692306
7063,525347.0,2600000.0,-2035526.0,Los CronocrÃ­menes,39127.0,564474.0,-78.28946153846154
7068,0.0,2540000.0,4660000.0,Singin' in the Rain,7200000.0,7200000.0,183.46456692913387
7069,0.0,2500000.0,30849941.0,2016: Obamaâs America,33349941.0,33349941.0,1233.99764
7070,9246486.0,2500000.0,33528802.0,Garden State,26782316.0,36028802.0,1341.15208
7071,8700000.0,2500000.0,32057416.0,That Thing You Do!,25857416.0,34557416.0,1282.29664
7072,0.0,2500000.0,23033818.0,Halloween II,25533818.0,25533818.0,921.35272
7073,0.0,2500000.0,11900000.0,Halloween 3: Season of the Witch,14400000.0,14400000.0,476.0
7074,870157.0,2500000.0,11381317.0,Religulous,13011160.0,13881317.0,455.25268
7075,0.0,2500000.0,9800000.0,Escape from the Planet of the Apes,12300000.0,12300000.0,392.0
7076,0.0,2500000.0,7500000.0,Hud,10000000.0,10000000.0,300.0
7077,0.0,2500000.0,3901336.0,My Own Private Idaho,6401336.0,6401336.0,156.05344000000002
7078,416215.0,2500000.0,3190220.0,Before Sunrise,5274005.0,5690220.0,127.60879999999999
7079,0.0,2500000.0,-486948.0,Sur Le Seuil,2013052.0,2013052.0,-19.47792
7080,405464.0,2500000.0,-812452.0,Jesus' Son,1282084.0,1687548.0,-32.49808
7081,82439.0,2500000.0,-1230295.0,Saving Face,1187266.0,1269705.0,-49.2118
7082,2743488.0,2500000.0,1338486.0,Brick Lane,1094998.0,3838486.0,53.539440000000006
7083,0.0,2500000.0,-1950368.0,The Lost Medallion: The Adventures of Billy Stone,549632.0,549632.0,-78.01472000000001
7084,11834915.0,2500000.0,9767275.0,My Life Without Me,432360.0,12267275.0,390.691
7085,148063.0,2500000.0,-2002805.0,Marilyn Hotchkiss' Ballroom Dancing and Charm School,349132.0,497195.0,-80.1122
7086,0.0,2500000.0,-2325745.0,Fuel,174255.0,174255.0,-93.0298
7087,0.0,2500000.0,-2381334.0,Valley of the Hearts Delight,118666.0,118666.0,-95.25336
7088,391942.0,2500000.0,-1992554.0,The Other End of the Line,115504.0,507446.0,-79.70216
7089,0.0,2500000.0,-2399720.0,8: The Mormon Proposition,100280.0,100280.0,-95.9888
7090,28771.0,2500000.0,-2391093.0,Sleep Dealer,80136.0,108907.0,-95.64372
7091,50.0,2500000.0,-2427740.0,Eye of the Dolphin,72210.0,72260.0,-97.1096
7092,1357632.0,2500000.0,-1107351.0,Underdogs,35017.0,1392649.0,-44.29404
7093,0.0,2500000.0,-2490402.0,Anatomie,9598.0,9598.0,-99.61608
7095,0.0,160000.0,-127908.0,The Calling,32092.0,32092.0,-79.94250000000001
7104,2121.0,2450000.0,-2267642.0,Go For It!,180237.0,182358.0,-92.55681632653061
7105,0.0,2400000.0,3291854.0,Get on the Bus,5691854.0,5691854.0,137.16058333333334
7106,411569.0,2400000.0,-979582.0,Thr3e,1008849.0,1420418.0,-40.815916666666666
7107,56203.0,2400000.0,-1899704.0,Idiocracy,444093.0,500296.0,-79.15433333333334
7110,8411657.0,2380000.0,6359576.0,This is England,327919.0,8739576.0,267.2090756302521
7111,0.0,2361000.0,1139000.0,Bathing Beauty,3500000.0,3500000.0,48.24227022448115
7112,0.0,2300000.0,8700000.0,Show Boat,11000000.0,11000000.0,378.2608695652174
7113,0.0,2300000.0,-1725162.0,"Dancer, Texas Pop. 81",574838.0,574838.0,-75.00704347826087
7114,0.0,2300000.0,-2240304.0,Frontera,59696.0,59696.0,-97.40452173913043
7115,0.0,2300000.0,-2270616.0,Redemption Road,29384.0,29384.0,-98.72243478260869
7118,0.0,2280000.0,81040000.0,Fantasia,83320000.0,83320000.0,3554.385964912281
7119,0.0,2250000.0,34440067.0,Friday the 13th Part 3,36690067.0,36690067.0,1530.6696444444444
7120,0.0,2200000.0,38958757.0,The French Connection,41158757.0,41158757.0,1770.8525909090908
7121,0.0,2200000.0,19730418.0,Friday the 13th Part V: A New Beginning,21930418.0,21930418.0,896.8371818181819
7122,0.0,2200000.0,-1811610.0,The Last Sin Eater,388390.0,388390.0,-82.34590909090909
7124,0.0,2160000.0,6972000.0,The Valley of Decision,9132000.0,9132000.0,322.77777777777777
7127,0.0,2100000.0,21500000.0,The Best Years of Our Lives,23600000.0,23600000.0,1023.8095238095237
7128,500000.0,2100000.0,-718176.0,Bully,881824.0,1381824.0,-34.19885714285714
7129,0.0,2100000.0,-1786564.0,Elling,313436.0,313436.0,-85.07447619047619
7130,0.0,2100000.0,-2096670.0,Mi America,3330.0,3330.0,-99.84142857142857
7136,54100000.0,2000000.0,76900000.0,From Russia With Love,24800000.0,78900000.0,3845.0000000000005
7137,0.0,2000000.0,22600832.0,Mad Max 2: The Road Warrior,24600832.0,24600832.0,1130.0416
7138,27669.0,2000000.0,22407647.0,In the Heat of the Night,24379978.0,24407647.0,1120.38235
7139,0.0,2000000.0,16344729.0,Sleeper,18344729.0,18344729.0,817.2364500000001
7140,0.0,2000000.0,16016290.0,Everything You Always Wanted to Know,18016290.0,18016290.0,800.8145000000001
7141,801306.0,2000000.0,12341016.0,Eighth Grade,13539710.0,14341016.0,617.0508
7142,0.0,2000000.0,11129846.0,To Kill A Mockingbird,13129846.0,13129846.0,556.4923
7143,9200393.0,2000000.0,18741000.0,Boys Don't Cry,11540607.0,20741000.0,937.05
7144,69912390.0,2000000.0,79197047.0,Das Leben der Anderen,11284657.0,81197047.0,3959.85235
7145,0.0,2000000.0,7172000.0,Boom Town,9172000.0,9172000.0,358.59999999999997
7146,0.0,2000000.0,5800000.0,Gentleman's Agreement,7800000.0,7800000.0,290.0
7147,0.0,2000000.0,5600000.0,The Hustler,7600000.0,7600000.0,280.0
7148,0.0,2000000.0,5369373.0,Witchboard,7369373.0,7369373.0,268.46865
7149,10101880.0,2000000.0,15403168.0,Les Triplettes de Belleville,7301288.0,17403168.0,770.1584
7150,1037317.0,2000000.0,5756617.0,Smoke Signals,6719300.0,7756617.0,287.83085
7151,1808.0,2000000.0,4049171.0,Meet the Mormons,6047363.0,6049171.0,202.45855
7152,2682045.0,2000000.0,6685632.0,American Splendor,6003587.0,8685632.0,334.2816
7153,5424524.0,2000000.0,9217346.0,Before Sunset,5792822.0,11217346.0,460.86729999999994
7154,15500000.0,2000000.0,18883834.0,Amores Perros,5383834.0,20883834.0,944.1917
7155,4904953.0,2000000.0,7505996.0,Thirteen,4601043.0,9505996.0,375.2998
7156,10802927.0,2000000.0,13396525.0,Touching the Void,4593598.0,15396525.0,669.8262500000001
7157,0.0,2000000.0,2000000.0,Alexander's Ragtime Band,4000000.0,4000000.0,100.0
7158,5730330.0,2000000.0,7615464.0,Me and You and Everyone We Know,3885134.0,9615464.0,380.77320000000003
7159,2887373.0,2000000.0,4225304.0,Harsh Times,3337931.0,6225304.0,211.26520000000002
7160,7342262.0,2000000.0,8672492.0,Ghost Dog: The Way of the Samurai,3330230.0,10672492.0,433.6246
7161,208672.0,2000000.0,791973.0,Captive,2583301.0,2791973.0,39.59865
7162,925958.0,2000000.0,1438804.0,Full Frontal,2512846.0,3438804.0,71.9402
7163,34708.0,2000000.0,420962.0,Hearts Beat Loud,2386254.0,2420962.0,21.0481
7164,0.0,2000000.0,303792.0,The Resurrection of Gavin Stone,2303792.0,2303792.0,15.1896
7165,11628440.0,2000000.0,11912289.0,Waltz with Bashir,2283849.0,13912289.0,595.6144499999999
7166,5199.0,2000000.0,77844.0,Strangers with Candy,2072645.0,2077844.0,3.8922
7167,7893.0,2000000.0,22893.0,Night on Earth,2015000.0,2022893.0,1.14465
7168,0.0,2000000.0,1124.0,Nemesis,2001124.0,2001124.0,0.0562
7169,0.0,2000000.0,-14708.0,Shortbus,1985292.0,1985292.0,-0.7354
7170,9477758.0,2000000.0,9263263.0,Son of Rambow: A Home Movie,1785505.0,11263263.0,463.16315000000003
7171,0.0,2000000.0,-339135.0,"The Book of Mormon Movie, Volume 1: The Journey",1660865.0,1660865.0,-16.95675
7172,0.0,2000000.0,-566681.0,No End In Sight,1433319.0,1433319.0,-28.334049999999998
7173,0.0,2000000.0,-847589.0,Get Real,1152411.0,1152411.0,-42.37945
7174,1041229.0,2000000.0,175587.0,In the Shadow of the Moon,1134358.0,2175587.0,8.779349999999999
7175,0.0,2000000.0,-1308120.0,Inside Deep Throat,691880.0,691880.0,-65.40599999999999
7176,437277.0,2000000.0,-924496.0,Dinner Rush,638227.0,1075504.0,-46.2248
7177,0.0,2000000.0,-1363294.0,The Virginity Hit,636706.0,636706.0,-68.1647
7178,2013.0,2000000.0,-1460039.0,Clockwatchers,537948.0,539961.0,-73.00195000000001
7179,1272637.0,2000000.0,-336704.0,Subway,390659.0,1663296.0,-16.8352
7180,77574.0,2000000.0,-1533894.0,House of D,388532.0,466106.0,-76.69470000000001
7181,2003063.0,2000000.0,350641.0,Teeth,347578.0,2350641.0,17.532049999999998
7182,0.0,2000000.0,-1695398.0,Stonewall,304602.0,304602.0,-84.76989999999999
7183,560328.0,2000000.0,-1240496.0,Sherrybaby,199176.0,759504.0,-62.0248
7184,57999.0,2000000.0,-1794702.0,The Last Five Years,147299.0,205298.0,-89.7351
7185,0.0,2000000.0,-1865376.0,Six-String Samurai,134624.0,134624.0,-93.2688
7186,0.0,2000000.0,-1878193.0,Hum to Mohabbt Karega,121807.0,121807.0,-93.90965
7187,2105983.0,2000000.0,226603.0,It's All Gone Pete Tong,120620.0,2226603.0,11.33015
7188,0.0,2000000.0,-1927456.0,24 7: Twenty Four Seven,72544.0,72544.0,-96.3728
7189,0.0,2000000.0,-1927723.0,Pump,72277.0,72277.0,-96.38615
7190,1990888.0,2000000.0,46090.0,Roadside Romeo,55202.0,2046090.0,2.3045
7191,27266.0,2000000.0,-1923346.0,Eureka,49388.0,76654.0,-96.1673
7192,1964213.0,2000000.0,9644.0,Lost River,45431.0,2009644.0,0.48219999999999996
7193,0.0,2000000.0,-1962773.0,This Thing of Ours,37227.0,37227.0,-98.13865
7194,0.0,2000000.0,-1964688.0,Growing up Smith,35312.0,35312.0,-98.2344
7195,0.0,2000000.0,-1969045.0,Super Capers,30955.0,30955.0,-98.45224999999999
7196,0.0,2000000.0,-1979000.0,Return of the Living Dead 3,21000.0,21000.0,-98.95
7197,0.0,2000000.0,-1982104.0,The Missing Person,17896.0,17896.0,-99.10520000000001
7198,0.0,2000000.0,-1987333.0,London,12667.0,12667.0,-99.36665
7199,0.0,2000000.0,-1989976.0,Circle,10024.0,10024.0,-99.4988
7200,4287052.0,2000000.0,2294373.0,Eden Lake,7321.0,4294373.0,114.71865000000001
7201,3385.0,2000000.0,-1989321.0,Jerusalema,7294.0,10679.0,-99.46605
7202,0.0,2000000.0,-1994639.0,Say Uncle,5361.0,5361.0,-99.73195
7203,25784.0,2000000.0,-1971136.0,Plush,3080.0,28864.0,-98.5568
7204,0.0,2000000.0,-1997564.0,The Ghastly Love of Johnny X,2436.0,2436.0,-99.87819999999999
7233,0.0,1900000.0,2700000.0,River's Edge,4600000.0,4600000.0,142.10526315789474
7234,2654825.0,1900000.0,3717067.0,Man on Wire,2962242.0,5617067.0,195.6351052631579
7235,24562.0,1900000.0,-454860.0,Northfork,1420578.0,1445140.0,-23.94
7236,0.0,1900000.0,-1421405.0,Brotherly Love,478595.0,478595.0,-74.81078947368421
7237,120882.0,1900000.0,-1760683.0,Chacun sa nuit,18435.0,139317.0,-92.66752631578947
7240,66308.0,1800000.0,7430678.0,Dr. Strangelove,9164370.0,9230678.0,412.81544444444444
7241,0.0,1800000.0,7000000.0,Battle for the Planet of the Apes,8800000.0,8800000.0,388.88888888888886
7242,0.0,1800000.0,6200000.0,A Streetcar Named Desire,8000000.0,8000000.0,344.44444444444446
7243,0.0,1800000.0,5000000.0,Hang 'em High,6800000.0,6800000.0,277.77777777777777
7244,0.0,1800000.0,3919000.0,El crimen de padre Amaro,5719000.0,5719000.0,217.72222222222223
7245,0.0,1800000.0,1250934.0,Songcatcher,3050934.0,3050934.0,69.49633333333334
7246,815368.0,1800000.0,-477839.0,Travellers and Magicians,506793.0,1322161.0,-26.546611111111112
7247,0.0,1800000.0,-1799327.0,Ed and his Dead Mother,673.0,673.0,-99.96261111111112
7254,15611870.0,1750000.0,21129194.0,Lola rennt,7267324.0,22879194.0,1207.3825142857143
7255,489263.0,1750000.0,-1115197.0,May,145540.0,634803.0,-63.725542857142855
7257,6207267.0,1700000.0,40437871.0,In the Bedroom,35930604.0,42137871.0,2378.698294117647
7258,10681594.0,1700000.0,21571741.0,La misma luna,12590147.0,23271741.0,1268.9259411764706
7259,0.0,1700000.0,8000000.0,Conquest of the Planet of the Apes,9700000.0,9700000.0,470.5882352941177
7260,0.0,1700000.0,807159.0,Grace Unplugged,2507159.0,2507159.0,47.47994117647059
7261,852036.0,1700000.0,1191228.0,"Happy, Texas",2039192.0,2891228.0,70.07223529411765
7262,7919494.0,1700000.0,7996537.0,Saul fia,1777043.0,9696537.0,470.3845294117647
7263,3726460.0,1700000.0,3027375.0,My Summer of Love,1000915.0,4727375.0,178.08088235294116
7264,265186.0,1700000.0,-1038779.0,Yes,396035.0,661221.0,-61.104647058823524
7266,0.0,1650000.0,28850000.0,From Here to Eternity,30500000.0,30500000.0,1748.4848484848485
7267,0.0,1644000.0,2356000.0,You Can't Take It With You,4000000.0,4000000.0,143.30900243309003
7268,0.0,1600000.0,4426908.0,Foolish,6026908.0,6026908.0,276.68175
7269,0.0,1600000.0,3800000.0,She Wore a Yellow Ribbon,5400000.0,5400000.0,237.5
7270,0.0,1600000.0,2820000.0,The Conversation,4420000.0,4420000.0,176.25
7271,0.0,1600000.0,995644.0,N-Secure,2595644.0,2595644.0,62.22775
7272,13193169.0,1600000.0,12653760.0,Sukkar banat,1060591.0,14253760.0,790.86
7273,0.0,1600000.0,-1180572.0,Out of the Dark,419428.0,419428.0,-73.78575000000001
7274,0.0,1600000.0,-1454618.0,Bubble,145382.0,145382.0,-90.913625
7275,0.0,1600000.0,-1470681.0,Dil Jo Bhi Kahey...,129319.0,129319.0,-91.9175625
7276,2600000.0,1600000.0,1027795.0,Mississippi Mermaid,27795.0,2627795.0,64.2371875
7277,0.0,1600000.0,-1596736.0,I Love Your Work,3264.0,3264.0,-99.79599999999999
7279,37390581.0,1500000.0,63745512.0,Moonlight,27854931.0,65245512.0,4249.7008000000005
7280,9193476.0,1500000.0,28851664.0,Cabin Fever,21158188.0,30351664.0,1923.4442666666666
7281,3119633.0,1500000.0,20717183.0,Waitress,19097550.0,22217183.0,1381.1455333333333
7282,0.0,1500000.0,13033681.0,Kickboxer,14533681.0,14533681.0,868.9120666666665
7283,0.0,1500000.0,10306119.0,Bloodsport,11806119.0,11806119.0,687.0745999999999
7284,0.0,1500000.0,7500000.0,Mr. Smith Goes To Washington,9000000.0,9000000.0,500.0
7285,13000000.0,1500000.0,18912216.0,Kids,7412216.0,20412216.0,1260.8144
7286,3818689.0,1500000.0,9691423.0,The Squid and the Whale,7372734.0,11191423.0,646.0948666666667
7287,2319339.0,1500000.0,7845061.0,Kissing Jessica Stein,7025722.0,9345061.0,523.0040666666666
7288,0.0,1500000.0,5500000.0,Spellbound,7000000.0,7000000.0,366.66666666666663
7289,0.0,1500000.0,3546118.0,Exotica,5046118.0,5046118.0,236.40786666666668
7290,637159.0,1500000.0,2628828.0,The To Do List,3491669.0,4128828.0,175.2552
7291,183755.0,1500000.0,1092308.0,The Gatekeepers,2408553.0,2592308.0,72.82053333333334
7292,0.0,1500000.0,880606.0,Buffalo '66,2380606.0,2380606.0,58.70706666666666
7293,0.0,1500000.0,800000.0,Repo Man,2300000.0,2300000.0,53.333333333333336
7294,0.0,1500000.0,582980.0,Iâm Not Ashamed,2082980.0,2082980.0,38.86533333333333
7295,1039964.0,1500000.0,1230877.0,Blood Simple,1690913.0,2730877.0,82.05846666666666
7296,11190000.0,1500000.0,10912889.0,Nueve Reinas,1222889.0,12412889.0,727.5259333333333
7297,375250.0,1500000.0,41131.0,The Lords of Salem,1165881.0,1541131.0,2.7420666666666667
7298,142907.0,1500000.0,-577273.0,31,779820.0,922727.0,-38.48486666666667
7299,413964.0,1500000.0,-373742.0,The Ballad of Jack and Rose,712294.0,1126258.0,-24.916133333333335
7300,0.0,1500000.0,-989043.0,Unsullied,510957.0,510957.0,-65.9362
7301,0.0,1500000.0,-1081047.0,Killing Zoe,418953.0,418953.0,-72.0698
7302,1434213.0,1500000.0,340248.0,The Believer,406035.0,1840248.0,22.6832
7303,11546.0,1500000.0,-1085596.0,Snow Angels,402858.0,414404.0,-72.37306666666666
